date,adj_close,close,high,low,open,volume,ticker,group,vol_chg_rate,volume_ma20_ratio,daily_return,volatility_5d,drawdown_after_peak_5d,upper_shadow_ratio,body_ratio,upper_shadow_streak_5d,anomaly_score,anomaly_label,cluster
2026-04-27,379500.0,379500.0,390000.0,377000.0,390000.0,305442.0,051910.KS,Large,-0.23020653225628138,-0.11291253546694237,-1.2455816763546372,0.7721627424861417,0.3611613532918786,-1.2400117044774368,0.3864877405357333,-0.4249501072143082,0.03454917694501958,1,2
2026-04-30,397000.0,397000.0,407500.0,392000.0,407500.0,283039.0,051910.KS,Large,-0.5505637638329184,-0.16977579569255918,-1.0501971246138848,0.5958773593910786,-0.21974063852393413,-1.2400117044774368,0.20083333925678945,-0.4249501072143082,0.0247267322983189,1,2
2026-04-16,4875.0,4875.0,4900.0,4750.0,4750.0,355576.0,079160.KS,Medium,-0.1466584961127955,-0.2275796555049072,1.0331707035355153,-0.4382417705078327,-0.9418335804786253,-0.5115437461279699,0.4230292417398429,-1.3843810247295338,0.05890270000088127,1,2
2026-05-11,126600.0,126600.0,129300.0,125500.0,125600.0,1145704.0,086790.KS,Large,0.5160224003718823,0.6068457314372325,0.012129585059618704,-0.32853329909888035,-0.259257642557583,1.8655622232229232,-0.3895383508252252,-0.4249501072143082,0.00758121163515324,1,2
2026-05-21,119400.0,119400.0,120300.0,117000.0,117700.0,862318.0,086790.KS,Large,-0.6409165646692007,-0.1568641719428061,1.2954257466986712,0.9290815655837078,0.1910645376149185,-0.047973227178308826,-0.030417568656607726,-0.4249501072143082,0.05040216360858185,1,2
2026-04-09,3720.0,3720.0,3840.0,3540.0,3740.0,165509.0,115530.KQ,Small,-0.9622861250550596,-0.8111921861160194,-0.01949190027214926,6.040473597968489,2.2639692476997526,0.21692421222149744,-0.6695616442630333,-0.4249501072143082,0.08003550270235382,1,0
2026-04-10,3960.0,3960.0,4010.0,3730.0,3850.0,356589.0,115530.KQ,Small,0.9898360658943449,-0.10599091824006292,2.5612293219659947,5.852944392773992,0.9327460393883917,-0.45951032053157953,-0.20470154680218233,-0.4249501072143082,0.006170596541659967,1,0
2026-04-03,189300.0,189300.0,199400.0,188900.0,199400.0,69187.0,192820.KS,Medium,-0.5245928690287966,-0.3148150005454738,-1.0889321599759767,0.7814351377307486,1.090188784217523,-1.2400117044774368,0.6062587692061638,1.4939117278161431,0.00891208282446676,1,0
2026-04-23,1514000.0,1514000.0,1600000.0,1513000.0,1600000.0,139459.0,207940.KS,Large,2.0029704191840114,2.6167054980563247,-1.2238835789399827,-0.5924047316695835,0.42054677522398287,-1.2400117044774368,0.6441683266129887,-1.3843810247295338,0.06089163359265104,1,2
2024-02-28,19563.55859375,20250.0,20400.0,20100.0,20100.0,141872.0,000080.KS,Medium,-0.30792670860343113,-0.24486624691435804,-0.01949190027214926,-1.032033234349158,-0.09879421918462969,0.9453921705709647,-0.05201027391358154,0.5344808103009175,0.044373125137418534,1,2
2025-09-16,19320.0,19320.0,19500.0,19320.0,19480.0,153077.0,000080.KS,Medium,0.32829207409040456,0.39866291473046617,-0.3480436780519543,-0.85195243781283,-0.806432668244191,-0.7543663989111254,0.5022024943487469,-1.3843810247295338,0.032996835667747915,1,2
2025-03-20,130404.5078125,131100.0,137800.0,124100.0,127800.0,5868004.0,000100.KS,Medium,6.052302958430227,5.548865722886721,1.013402391726919,-0.5562900838207671,0.10097304783825892,0.8975366112633353,-0.42129281710401734,0.5344808103009175,0.08529110606436285,1,1
2025-03-21,120557.03125,121200.0,131800.0,121100.0,129200.0,2007987.0,000100.KS,Medium,-0.9062019049320541,1.0153196256168544,-2.7485017844206556,1.0664601458014755,1.8224823056110067,-0.17794626987447573,0.3009396465952711,0.5344808103009175,0.0346816249085764,1,0
2025-03-24,118965.515625,119600.0,122700.0,119600.0,122000.0,440251.0,000100.KS,Medium,-1.0348246210233343,-0.8511557089218331,-0.5475602691789647,1.0337052323048386,2.1007060240389253,-0.25305511574590084,0.33874803734971914,-0.4249501072143082,0.03028050728927112,1,0
2025-09-30,118468.171875,119100.0,124200.0,115650.0,115700.0,626404.0,000100.KS,Medium,2.553820292872418,1.150022570314829,0.9435631388089785,0.07342329138874631,-0.08014118432677386,1.3671367780364456,-0.19785573924577335,-0.4249501072143082,0.033888668371153674,1,2
2025-10-01,119164.453125,119800.0,122100.0,118600.0,119700.0,279034.0,000100.KS,Medium,-0.7981698533488876,-0.2698809385196761,0.2156115863885032,-0.04576880266749094,-0.21519281415546365,1.6322333884433196,-0.7238518746234247,0.5344808103009175,0.048200061814482775,1,2
2025-10-15,116578.25,117200.0,120500.0,116900.0,120400.0,497849.0,000100.KS,Medium,-0.02548225612914126,0.6459454621810252,-0.9528527423149443,-0.38649390701820346,-0.1024680771485749,-1.1186003780858593,0.5022024943487469,2.453342645331369,0.05518829456946228,1,2
2024-09-06,99116.328125,100800.0,102500.0,97100.0,97400.0,229007.0,000120.KS,Medium,0.6896659769487653,2.1412457911446214,1.376853155292019,1.0366797772206577,-0.6666699421095985,0.13598332796044565,0.13272731550719463,-1.3843810247295338,0.007483511331554449,1,2
2025-05-07,83478.1875,84100.0,84800.0,82500.0,82700.0,81638.0,000120.KS,Medium,0.449131779521111,0.6075214711974297,1.0550208430528887,-0.3875864417351853,-0.8662890982588011,0.09023413250854653,0.10289391597340473,-1.3843810247295338,0.023903637036201575,1,2
2025-06-16,83676.7109375,84300.0,85800.0,83500.0,84500.0,60652.0,000120.KS,Medium,-0.5653384755072537,-0.29376594924137356,-0.39553118529862163,-0.8785092968781528,0.17579066053418063,1.2304448499251037,-0.6406461954841293,2.453342645331369,0.00298520583541384,1,2
2024-09-12,88686.96875,99100.0,100200.0,97600.0,97800.0,1965672.0,000270.KS,Large,-0.11433132597774416,1.0027719909671622,1.1863648454617854,0.18217395726729235,-0.47447219459428597,0.6091761897942876,-0.05201027391358154,0.5344808103009175,0.009072527226040683,1,2
2025-02-20,84570.3203125,94500.0,94800.0,93500.0,94100.0,1078110.0,000270.KS,Large,-0.19359470161932865,-0.10687299031859415,-0.23002442103368065,-0.8489182914825699,-0.7142782949822318,-0.23136376214740567,-0.3260715329444033,0.5344808103009175,0.033404875821383184,1,2
2025-04-08,80754.921875,84300.0,86600.0,84200.0,85500.0,952615.0,000270.KS,Large,-0.32962726596984326,-0.4191339280533655,-0.16134005255828687,-0.08232493409323748,1.316752734093591,0.7632751809835978,-0.05201027391358154,1.4939117278161431,0.01697108387067303,1,2
2024-12-11,169708.015625,171800.0,171800.0,167000.0,167400.0,2281189.0,000660.KS,Large,-0.5087440198272921,-0.637433173494718,0.30915628354573466,0.056321590353436535,-0.5455485256498495,-1.2400117044774368,0.5417891206531988,-0.4249501072143082,0.013343483126767697,1,2
2024-08-26,32006.5390625,32750.0,32900.0,32050.0,32400.0,562842.0,000720.KS,Medium,0.11291732240366605,0.04833363514691143,0.7270308794110465,-0.6356698299530342,-0.9548394520318192,-0.4686926897544717,-0.17775602805713508,-0.4249501072143082,0.020018683106461488,1,2
2024-09-06,29465.5625,30150.0,30650.0,30000.0,30500.0,288918.0,000720.KS,Medium,-0.5335396143397402,-0.40176143360834027,-0.47852182258827575,-0.47596246077708687,0.5999402373105516,-0.23136376214740567,0.0028019778925827753,-1.3843810247295338,0.042795295624692975,1,2
2024-12-16,25263.17578125,25850.0,26450.0,25850.0,26350.0,286405.0,000720.KS,Medium,-0.49552885390077306,-1.0413177217553908,-0.5538587945714563,0.13102232076622833,-0.5205269337681512,-0.5115437461279699,0.4230292417398429,-1.3843810247295338,0.03415029063698238,1,2
2025-04-17,39043.96484375,39250.0,39250.0,38200.0,38350.0,554846.0,000720.KS,Medium,-0.22229730317333776,-0.2895615135200327,0.6541030819571052,-0.28448549991598626,-0.792479000098245,-1.2400117044774368,0.4569606357150874,-1.3843810247295338,0.08781189395668765,1,2
2024-08-29,314716.09375,344500.0,353000.0,334500.0,342500.0,89835.0,000810.KS,Large,0.14987728794921906,0.04740993117106054,0.3910773850839184,-0.5108007638135763,0.03112810467335698,0.7681972617832565,-0.610502677452067,2.453342645331369,0.033298966136665054,1,2
2024-12-16,330246.375,361500.0,374000.0,360000.0,370000.0,89140.0,000810.KS,Large,-0.2253333054778122,-0.5811538254431688,-0.7260344631539217,-0.5341065936231882,0.04233684860493462,0.008790509835935387,0.10068099897501909,-0.4249501072143082,0.02513614777113149,1,2
2025-03-04,349430.78125,382500.0,388000.0,378000.0,378000.0,54895.0,000810.KS,Large,-0.9186264052723894,-0.7434422135076406,-0.01949190027214926,-0.5286349546686088,-0.015750496533451588,1.163932558075805,-0.12326620126159518,1.4939117278161431,0.046683302484791134,1,2
2025-07-02,422009.6875,439500.0,444000.0,429000.0,430000.0,76958.0,000810.KS,Large,-0.590664626145151,-0.5570169425888883,-0.01949190027214926,-0.7699574967510207,-0.1717463815271133,0.07123062055160402,0.13800553234778817,0.5344808103009175,0.09201419722588744,1,2
2025-07-03,423450.0,441000.0,446000.0,434500.0,441500.0,61305.0,000810.KS,Large,-0.4307965973161264,-0.6971089086340344,0.11703089476092474,-0.7644440231890799,-0.25048247489930825,0.4703043716473992,-0.7026078714389237,0.5344808103009175,0.05286555277301863,1,2
2025-08-29,426330.59375,444000.0,453500.0,443000.0,452500.0,68972.0,000810.KS,Large,-0.7993126471997309,-0.2525167003416332,-0.727477368319779,-0.2966659697926691,-0.33162534841824975,-0.8237442997063129,0.38909784776459827,-1.3843810247295338,0.06745960745553248,1,2
2025-10-10,433532.125,451500.0,460000.0,441000.0,448000.0,114568.0,000810.KS,Large,-0.29366806440697624,0.29481880359996304,0.11384536287682033,-0.4376351040426386,-0.36841729002561496,0.7153496574079751,-0.5020477097957732,0.5344808103009175,0.048926435915426336,1,2
2024-08-30,107459.9609375,111900.0,113700.0,107000.0,112900.0,129870.0,001040.KS,Medium,-0.6153308505284588,0.10199800375388422,-0.09085885646249636,-0.19856927215129908,2.2721613905201297,-0.7181242119285651,-0.551865286653379,-1.3843810247295338,0.06267700334205761,1,0
2024-10-07,110052.8203125,114600.0,117000.0,114200.0,117000.0,86245.0,001040.KS,Medium,0.5356731012137342,-0.041529586317327546,-0.9735234253584814,0.2663734766361038,1.2071925302013977,-1.2400117044774368,0.4569606357150874,-1.3843810247295338,0.03954848662175581,1,0
2025-03-10,103426.609375,107700.0,111200.0,102500.0,102500.0,86103.0,001040.KS,Medium,0.2459565395653814,-0.1849524766683669,2.009836202287796,0.4091892400341252,-0.3098885741252713,0.5183592294695527,0.08722544619173257,2.453342645331369,0.004028305795724774,1,2
2025-03-17,125994.1640625,131200.0,137700.0,126200.0,127800.0,718698.0,001040.KS,Medium,-0.3094589722827007,4.258492303559449,1.0447022187571928,3.1495928568479306,0.06701591372185334,1.2304448499251037,-0.3432301509011156,2.453342645331369,0.0049100759289416596,1,1
2025-04-10,119131.3828125,121100.0,122700.0,118800.0,121400.0,193467.0,001040.KS,Medium,-0.031009583494479267,-0.2724050365810224,1.4176762055251402,1.998210447660766,1.1941118525385266,0.21692421222149744,-0.6549450437813895,-1.3843810247295338,0.0007379442341128861,1,0
2025-04-23,114311.03125,116200.0,118300.0,114400.0,115400.0,123387.0,001040.KS,Medium,0.09304177559014715,-0.43266895502787467,0.9320779953284358,0.6164797947585231,0.13107319153776528,1.1135001609593032,-0.47223753776084165,0.5344808103009175,0.08920569819181345,1,2
2025-06-18,146085.96875,148500.0,149700.0,145100.0,146000.0,146939.0,001040.KS,Medium,-0.5654573549426114,-0.6291601664635421,0.14278468773876704,0.8572085196188676,0.02929378490458832,-0.09980098706087956,0.009951402041212903,-1.3843810247295338,0.01614182459853486,1,2
2025-08-26,150807.9375,153300.0,153500.0,149000.0,152800.0,156827.0,001040.KS,Medium,0.6337083715023603,-0.2853580854554845,0.13768365550266626,-0.5253623318756308,-1.0328679030465897,-1.0457535822509125,-0.60622304217591,0.5344808103009175,0.045041732255025946,1,2
2025-10-10,171269.796875,174100.0,178000.0,170000.0,177100.0,151619.0,001040.KS,Medium,-0.5541593357101957,-0.47591126273914475,-0.9617518641964504,-0.45416900626573053,0.672104308405746,-0.7482958325915465,-0.2301500922836157,0.5344808103009175,0.002692046574772622,1,2
2025-10-13,169007.1875,171800.0,174400.0,169100.0,169900.0,120520.0,001040.KS,Medium,-0.43259204417679087,-0.4519377444094045,-0.5479394107419328,-0.7699750749098276,0.9071455930747108,0.9041581351926927,-0.2536779928230542,0.5344808103009175,0.015364164770153566,1,2
2024-03-07,29865.697265625,31900.0,32300.0,31750.0,32050.0,324220.0,001450.KS,Medium,-0.5225609383552832,-0.37296369954718867,-0.2067049062535437,-0.3626233468911657,-0.09119481933530765,0.7467190910211097,-0.37590085276818913,1.4939117278161431,0.01867361546767632,1,2
2025-05-12,22050.0,22050.0,22050.0,21500.0,21500.0,156185.0,001450.KS,Medium,-0.9375459868224427,-0.649557391021586,0.9086096993726567,-0.49557163524192444,-0.7424509509363058,-1.2400117044774368,0.660548999566555,-0.4249501072143082,0.013004371368472878,1,2
2024-10-31,649184.0625,652000.0,659000.0,643000.0,647000.0,1471.35,003240.KS,Medium,-0.2180027040692479,-0.0023543365453718708,0.28963622140243417,-0.8226975462724853,-0.80956051170197,0.6722166861899145,-0.3192200014686328,-0.4249501072143082,0.004953842424006427,1,2
2025-10-10,21930.0390625,22600.0,22850.0,22500.0,22800.0,1773019.0,003490.KS,Medium,-0.2151217521055877,0.6270726656221584,-0.543524812211336,-0.3548855396934641,-0.3941829005090606,-0.615610597320751,0.04978390801215221,-0.4249501072143082,0.01294381500160513,1,2
2024-02-02,33128.69921875,35650.0,36050.0,34600.0,35200.0,666679.0,004020.KS,Large,-0.3245175116227604,1.490028177884946,0.8401322890836777,1.3741903352205997,-0.7326639079388911,-0.03427163548521557,-0.32229137764742644,-1.3843810247295338,0.024882334632107428,1,2
2024-08-29,24398.5,25450.0,25700.0,25350.0,25600.0,213796.0,004020.KS,Large,-0.2764948570177353,-0.3045768498827128,-0.6384656557025733,-0.7867893758793839,-0.5121804947768185,0.008790509835935387,-0.15380445583931546,-0.4249501072143082,0.020365424789341002,1,2
2024-12-23,20851.37109375,21750.0,21800.0,21000.0,21200.0,294644.0,004020.KS,Large,-0.613822231897738,-0.6904950646438764,1.1152933180169635,0.134131700832668,-0.578372197073153,-0.9668362200963867,0.21519945364146967,-1.3843810247295338,0.09742439314204665,1,2
2024-12-24,20803.4375,21700.0,21950.0,21550.0,21700.0,184444.0,004020.KS,Large,-0.6092932370965566,-0.9245314209262578,-0.11144863347833435,0.1341429243766962,-0.5244036886280967,1.4917431393330651,-0.7645695473937181,-0.4249501072143082,0.023294598752820583,1,2
2025-04-16,22572.857421875,22900.0,23550.0,22800.0,23450.0,246345.0,004020.KS,Large,-0.7578493824489787,-0.8668829809333837,-0.9576858627275913,0.9156691613474139,-0.06149388815795836,-0.6572373377978632,0.28051738704381546,-0.4249501072143082,0.0021284363877889234,1,2
2024-01-19,363181.53125,374000.0,379000.0,370000.0,379000.0,25228.0,004370.KS,Medium,0.4944293030659118,0.47129835446624274,-0.5472119391203165,-0.4798150981238297,-0.1401035128111246,-1.2400117044774368,0.02716297869532256,-0.4249501072143082,0.06248020670847587,1,2
2024-04-29,386487.3125,398000.0,401000.0,388000.0,388000.0,22054.0,004370.KS,Medium,-0.3481028854966514,-0.38397253431340406,0.7487765813800501,-0.22699552232746995,-0.8256607357691503,-0.23136376214740567,0.331675488729569,-1.3843810247295338,0.01650788997275321,1,2
2024-05-16,408336.46875,420500.0,427500.0,418500.0,424500.0,21345.0,004370.KS,Medium,-0.5248838658658831,-0.386962889046205,-0.3964170257816075,0.10653880416723507,-0.26535484809183235,0.21692421222149744,-0.13118352652248563,-1.3843810247295338,0.00824533234007696,1,2
2025-03-14,376880.15625,383000.0,384500.0,375500.0,382500.0,27777.0,004370.KS,Medium,-0.8312368152786103,-0.351360343637869,0.08522322785531405,-0.4985131108232427,0.04001416183463479,-0.5115437461279699,-0.6853962947848142,-0.4249501072143082,0.002672163053534682,1,2
2025-11-11,419685.09375,426500.0,436000.0,423500.0,434000.0,25063.0,004370.KS,Medium,-0.0917418424141199,-0.31985805653015925,-0.7559923181260704,-0.2579371761309022,-0.17159826998954275,-0.5406824644619483,0.09050158078244575,-1.3843810247295338,0.06614500582354876,1,2
2025-11-14,415749.0,422500.0,431500.0,422000.0,429500.0,23313.0,004370.KS,Medium,-0.43728115173803994,-0.31563991057073193,-1.0794309736913856,-0.07113131242456329,-0.3221455629418134,-0.31984165182547875,0.28551780299806206,-1.3843810247295338,0.004209898130040579,1,2
2024-12-24,21101.455078125,23200.0,23400.0,22850.0,22850.0,71278.0,004990.KS,Medium,-0.6064362799533409,-1.006155196710216,0.15367337654469496,0.34588981007627556,0.20736522996158982,0.34937293192140045,0.14232407339918296,-1.3843810247295338,0.008512539285358667,1,2
2025-05-23,24614.0546875,25650.0,25800.0,25050.0,25050.0,228404.0,004990.KS,Medium,-0.8182257373655468,0.841794958672343,0.6141901424160277,-0.013765375385902757,-0.7870712268404477,-0.36585015445807617,0.3755252901745005,0.5344808103009175,0.01650586305866042,1,2
2025-08-08,26677.220703125,27800.0,28050.0,27550.0,27950.0,140678.0,004990.KS,Medium,-0.24489155191178205,-1.042685495981596,-0.3052146070199424,-0.8068438699101458,-0.7661596003482206,-0.36585015445807617,-0.33703398330563616,-0.4249501072143082,0.010148055421823288,1,2
2024-03-19,216717.15625,237500.0,244000.0,236000.0,241000.0,944727.0,005380.KS,Large,0.10126556394185628,-0.44632528707059566,-0.8442584764513498,0.1168664918026793,0.5803634254236192,0.3990412018088643,-0.14108018309859863,0.5344808103009175,0.07556328333057871,1,2
2024-05-23,249789.359375,271500.0,275000.0,267500.0,273500.0,1886248.0,005380.KS,Large,-0.6727712048570235,1.4021699927936202,-0.813739135636054,1.4086047023280424,-0.5459910920061187,-0.36585015445807617,-0.3845379348709787,0.5344808103009175,0.011304026991667881,1,2
2024-09-11,207058.1875,223500.0,230500.0,221500.0,229500.0,781938.0,005380.KS,Large,0.9772286596870001,-0.00955294639744953,-1.3182314763984866,-0.3409087255208692,0.3484091153190895,-0.7543663989111254,0.1855094839131306,-1.3843810247295338,0.10684633172312863,1,2
2024-09-12,214932.890625,232000.0,232000.0,225500.0,226000.0,660069.0,005380.KS,Large,-0.3810585133315292,-0.23415659369388248,1.5018057329711416,0.18670221881537066,-1.0640887730786475,-1.2400117044774368,0.5509244959542265,-1.3843810247295338,0.04771687227250154,1,2
2024-09-13,219565.046875,237000.0,240500.0,234500.0,237500.0,524969.0,005380.KS,Large,-0.43213459896385015,-0.43297205069151956,0.842602473535851,0.21674820063994354,-0.7153691800490618,0.9453921705709647,-0.645809668480362,-0.4249501072143082,0.04108078207947685,1,2
2024-09-19,227902.984375,246000.0,246500.0,241500.0,244000.0,848380.0,005380.KS,Large,0.42651741177080693,0.13730454455247335,1.4995402115515704,0.4082674546541674,-1.0154842746007484,-0.8029309294677566,-0.19452212860960882,-0.4249501072143082,0.00032321091505005395,1,2
2025-02-26,191397.09375,205000.0,207000.0,203000.0,203500.0,750341.0,005380.KS,Large,-0.058641961632953425,-0.08458456533124359,0.47434981509440655,-0.4640871566955259,-0.3827043820946356,0.9453921705709647,-0.2301500922836157,-0.4249501072143082,0.061292394815009144,1,2
2025-04-30,183318.03125,190600.0,193300.0,190200.0,192700.0,429791.0,005380.KS,Large,-0.5075064181563161,-0.6004846680409787,-0.4759368882302432,-0.6443308464198486,-0.6441358846835196,-0.39404891413612014,0.20083333925678945,-1.3843810247295338,0.0031126557150531475,1,2
2025-08-21,215941.484375,221500.0,224500.0,220500.0,221000.0,601284.0,005380.KS,Large,-0.4624031801298523,-0.2663163808779903,0.16191934210740103,-1.0046777900904107,-0.7438836361128884,2.0380941080951653,-0.586429729023684,0.5344808103009175,0.07675646532810165,1,2
2025-08-22,214479.125,220000.0,223500.0,219500.0,222000.0,401067.0,005380.KS,Large,-0.5663694164577184,-0.5816035814798017,-0.29038024527005574,-0.8956473680060739,-0.5837810676300054,0.3990412018088643,-0.05201027391358154,-0.4249501072143082,0.10401124152055419,1,2
2025-08-25,216428.953125,222000.0,222000.0,217500.0,221500.0,419600.0,005380.KS,Large,-0.16965853009787515,-0.5298620799621331,0.34415518104322235,-0.9357185651230409,-0.7972511589405155,-1.2400117044774368,-0.60622304217591,-0.4249501072143082,0.07096722563371416,1,2
2025-08-26,213016.78125,218500.0,222000.0,217500.0,220500.0,806670.0,005380.KS,Large,0.7470907740832533,0.2373572836191625,-0.6501411178686307,-0.7276853596987255,-0.42367849914712696,0.21692421222149744,-0.13118352652248563,-0.4249501072143082,0.07395824596179568,1,2
2025-08-27,214479.125,220000.0,221000.0,218500.0,219000.0,337163.0,005380.KS,Large,-0.8269244916260002,-0.6862393043172366,0.25511573550376326,-0.7275213342089577,-0.5837810676300054,0.5083113955612845,-0.19452212860960882,-0.4249501072143082,0.05228690962574056,1,2
2025-09-02,216944.40625,220000.0,221000.0,217000.0,221000.0,365383.0,005380.KS,Large,-0.5067533458924963,-0.342031548325624,-0.11019752146192441,-0.9254119995493133,-0.5315994897541041,-1.2400117044774368,-0.40828991065364983,0.5344808103009175,0.0319403204601264,1,2
2025-11-07,260333.28125,264000.0,267000.0,259500.0,261000.0,666772.0,005380.KS,Large,-0.24815775501857618,-0.6652880049133632,-0.7630082375340674,0.07298588153092259,1.6698327151312589,0.5083113955612845,-0.19452212860960882,-1.3843810247295338,0.03350126016614141,1,2
2025-11-10,266743.0,270500.0,274000.0,265000.0,266500.0,692464.0,005380.KS,Large,-0.17769055910222814,-0.6421148457187231,0.9653856116236578,0.420514498404,0.4309417970873156,0.4597468650046533,-0.13118352652248563,-1.3843810247295338,0.040739100031359166,1,2
2024-03-26,401696.4375,429000.0,435500.0,428000.0,433500.0,384054.0,005490.KS,Large,-0.12992533722169772,-0.35558949961742536,-0.29727786516583693,-0.8808260065336563,-0.6793774789336223,-0.07446297111828962,0.09050158078244575,1.4939117278161431,0.05009208048493263,1,2
2024-07-08,358009.78125,377500.0,381500.0,374000.0,376000.0,313678.0,005490.KS,Large,-0.16370724405571183,-0.06281485600013573,0.03356006119295846,-0.7056250825729145,-0.8128487442492447,1.091085762240858,-0.4795458380016635,0.5344808103009175,0.07199634341111971,1,2
